香港,#genre#
半島英語新聞台Al Jazeera English,http://sedum.notessedum.com/eb415ef60e9f2d039b5650d3d59ac0ab/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/eeb3181dc0dfb79895b6313b527ff9f7/index.m3u8
ARIRANG阿里郎,http://sedum.notessedum.com/198392bf4f6327fb0f5caf35926c8732/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9068f0b47e2f1f9b869d4817236caadb/index.m3u8
視納華仁紀實台,http://sedum.notessedum.com/78316fffe781f7bed7ff7b394f355d45/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6843bd3b6ec8927306bcbff60af0c312/index.m3u8
影迷數位紀實台,http://sedum.notessedum.com/4db538286fe8565f9f762750aee0d4da/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/61f5681ee90cb6aa89d5b3b7bf3a99f4/index.m3u8
美亞電影,http://sedum.notessedum.com/65a284afe207b7d6fd9ce1a12e27fcfb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cff97074dc5fd3fd4d1466a4be1209d5/index.m3u8
龍華電影,http://sedum.notessedum.com/0d1f3c696c2aa27b3646c02bcead2dda/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/914e86bad75604f6ec95711f0f971e8d/index.m3u8
靖天映畫,http://sedum.notessedum.com/82c9ab8f224daa2ac2e6ee02874c16ef/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bfe462175cd94c2c7be2e9baef8a5223/index.m3u8
靖天電影,http://sedum.notessedum.com/82c743cad3e21cdefb5544d20058710f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/413cbb33d38442f508fbafc3f7b8d727/index.m3u8
龍華洋片,http://sedum.notessedum.com/8628faacfd7e7edff35dca178455fc24/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c19f6bd83b6adbcd3433d2cf3bdeced9/index.m3u8
Warner TV,http://sedum.notessedum.com/ba83b8f66723120a0ee9f4af89a8a556/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3320f42a658348027d77f738418cae84/index.m3u8
ROCK Action,http://sedum.notessedum.com/da1da4e1b3649ffeb7b5c33e0d3d70d4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5256ab208421f1adf715ef68534e4ee0/index.m3u8
HITS,http://sedum.notessedum.com/c2b14da6cf978f450fdc62754435d0f5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3baae7eb47c7869626bef437b5b775a0/index.m3u8
龍華經典,http://sedum.notessedum.com/f60ccdb90422e4cc4762ea738f5e7e99/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6cdd22c5203340bd2d0992abf4e5d9d7/index.m3u8
CATCHPLAY,http://sedum.notessedum.com/2076e242b85b108dad78a4dd13d42df8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d4fc9d69f6bc081afea847b4214b3d46/index.m3u8
CinemaWorld,http://sedum.notessedum.com/1f56b0ff823cd6b8dab6f37f34e44fa9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ceb2118e40660b26b45494793842d92a/index.m3u8
壹電視電影台,http://sedum.notessedum.com/41d17cf3f8339ececc3ec1fcc7918d1d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8e923673c64d9c1862da67d34db0b1e1/index.m3u8
采昌影劇台,http://sedum.notessedum.com/87a2142d0088fd5d9779879b0a06b2c6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0bc1a11c25618e82e00a9f072f30d718/index.m3u8
影迷數位電影台,http://sedum.notessedum.com/dd2048837f140757bbe5e370bdae47f9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/407f30df369b0c1b3064d01a0ea3757e/index.m3u8
MCE 我的歐洲電影台,http://sedum.notessedum.com/6f67e131bf481ed54e6b802af49efc7e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/933a234bf916c600f30092e61ec40da9/index.m3u8
MOONBUG,http://sedum.notessedum.com/e2042f02f978d583817ef9749916c3fb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a13a6e1cdbb3e24d55c9a29e71219769/index.m3u8
Hami韓劇台,http://sedum.notessedum.com/ce463e46c49e5f4a01ee1922475050fe/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/67a2e2fd6ec5a04a009711090e903189/index.m3u8
Hami卡通台,http://sedum.notessedum.com/2588829241d08277a541da76d1feb4a9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f261727f4920b79c2540730f0f04f244/index.m3u8
金光布袋戲,http://sedum.notessedum.com/0c8ccce4a969bdd5f501ab96a9bad272/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3f68a6ddddc1b6de6f1e889eaead9b85/index.m3u8
Hami MLB台,http://sedum.notessedum.com/ea812a295554cbede13189d026121881/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a7340a16807181151b1fdded3c893745/index.m3u8
Hami羽球台,http://sedum.notessedum.com/81e06b855d47178a2e446c6dbee22c29/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ad1839425561d037cb1dfdb4b100680a/index.m3u8
GPTV電影台,http://sedum.notessedum.com/84a5a483e556180a49cbf81546897a84/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4937abf0925ba7f6136f4aff4803612f/index.m3u8
木棉花-闔家歡,http://sedum.notessedum.com/952ef02301dc4efd3ed3e427c26261dc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/99189b66842bd5e4865d53e0e7eccca2/index.m3u8
馬來西亞,#genre#
TV1,http://sedum.notessedum.com/dd116c143dbe48721be6c65ef17a9985/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f67669ffb47b0bebaf36de8a004ef245/index.m3u8
TV2,http://sedum.notessedum.com/f8a02f072fa667e65c1da7e782e37ab6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d21d83c94bca69d5badcb8b8839a09cb/index.m3u8
TV3,http://sedum.notessedum.com/4ad9dcd8f7d580093e19bb8f4f2085e7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c1afcc4dc014adeeaa37c7f0d9e35ea7/index.m3u8
Astro Prima,http://sedum.notessedum.com/99d7be86a4f5a3f69363c09f7dd83bb9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6fa72fa6e96d36ee5f7690be9d151b7a/index.m3u8
Astro Oasis,http://sedum.notessedum.com/77b67e0713e1904ae56951f9a973dc2f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0e2d749520c06a934af5e9ad1d64a12a/index.m3u8
Astro Premier,http://sedum.notessedum.com/86b3f02401d999e6a55f0e31dfed17dd/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/dc268d24eaf7bd6c3533c903e07a18a0/index.m3u8
Astro Rania,http://sedum.notessedum.com/370b5ec85c210e3f5e060e5e7a7e42ba/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b7f8f6951a4d5f574bdab54799d03b43/index.m3u8
Aura HD,http://sedum.notessedum.com/b3abf2be4fcd54ced69aeef9b22493eb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5e7b49450804a4ca21add3aec80f10df/index.m3u8
Al-Hijrah,http://sedum.notessedum.com/3ff2e64da6c31e70e9e4e6699f147404/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/071085af272680b8da9d701f00f81bc7/index.m3u8
Colors Hindi,http://sedum.notessedum.com/f8d086c83cfe4387fcbb6ae72e8f490d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ae1ad521f13a176936ee22d96ad445b0/index.m3u8
TVS,http://sedum.notessedum.com/bfa651c5772a7b34031fd344ebe00a7b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6e10da79caeaf3246671045a7ccdd448/index.m3u8
Awesome TV,http://sedum.notessedum.com/8ae39016c2c4a4d0e78c79a692783c16/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/aa4219931d3e8eb208bcee78f2ef866d/index.m3u8
TV Okey,http://sedum.notessedum.com/a5216eb207f414a43fcd0fc55fadbd82/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d35ff09eb9fb86e7d069c8c5042be45f/index.m3u8
NTV7,http://sedum.notessedum.com/9affc948f441f1e71bff60750e11aa70/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/74810f0bfe8596812192abf0eb4b7f3e/index.m3u8
8TV,http://sedum.notessedum.com/804d4ad426d3f57650a2302be70b64d4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ff6d3faa633a8c63ed8ab7132c19ede7/index.m3u8
8TV,http://sedum.notessedum.com/b076cd8617eae6016f1c1b80c37353c7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8eb8996b2ba13641d8fa556ac75e4239/index.m3u8
8TV,http://sedum.notessedum.com/18d6a7014db82237fbb539aeb18f7295/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4de70ba250220bb84429368b91996cd7/index.m3u8
TV9,http://sedum.notessedum.com/9c79e421dc44e9e4668f82aa4eca8157/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/208bc5ed04949911a35b94e7d550aec1/index.m3u8
Astro Vaanavil,http://sedum.notessedum.com/2d1d613b0411274aaa150cbc4e1e6cd4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f975f36622a9e6bfe574d1da91eb59b7/index.m3u8
Astro Vellithirai,http://sedum.notessedum.com/52fc9c350e8125d82c4a386382066422/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/39294b3ec6a5ee6939adbcb227a4a650/index.m3u8
SUN TV,http://sedum.notessedum.com/f3a2cbb64db0ec29aa18cf15d88537b4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9f20f2a6909f6a68621a1e22ce43a3e0/index.m3u8
Sun Music,http://sedum.notessedum.com/9475711024af5228540b32dd79afbfe2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e3af8a74f7e3df16feb32131ba3630df/index.m3u8
Adithya,http://sedum.notessedum.com/5ce58b56f98aaee9d03170b15c87e11d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/24bf2a3f53420067cd3a40a3f7c47682/index.m3u8
Sun News,http://sedum.notessedum.com/6e27b1093eb9793f0db44b7a9e20fa3c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9a0250920256d2d94a00598abf7f754e/index.m3u8
KTV,http://sedum.notessedum.com/cade405451c4dda04f5eda3c70e19ed2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2c72660ab395202c9be5676612da6119/index.m3u8
Sun Life,http://sedum.notessedum.com/22c984fa223d6cc6df5bdfd4ae890ca6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/90367c09518fe1b49956ce3c24b61105/index.m3u8
Star Vijay,http://sedum.notessedum.com/b1bda5a41fa0cbddf34f5c6c05a13f1c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/274de4410785abe341256e3acd150f0e/index.m3u8
Colors Tamil,http://sedum.notessedum.com/5d710ff5f7dbee864b6595dbb1c1e552/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7f24969269a8fb8b4ba0cde614512787/index.m3u8
Zee Tamil,http://sedum.notessedum.com/6418280e01e1cf8265a2fab8f43ae7b1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/adb0d5eb812aec33248704eb5120c85e/index.m3u8
Zee Cinema,http://sedum.notessedum.com/cb30a162e8d550268d626a76fadd823c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/93f51a01b8776be436e4786d576ee482/index.m3u8
iQIYI,http://sedum.notessedum.com/869cb92dd59959b79e9715802bbd8d08/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/924ddf22f4d9e11f90a21402d86c1e3b/index.m3u8
TVB Classic,http://sedum.notessedum.com/809da70b76e1674a8e7b8ce0623f137f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/92c4966ade9d7d095045dc9e116813bb/index.m3u8
Astro AEC,http://sedum.notessedum.com/e1eb77618da2756ae9cee601eefb5e94/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bc9827fb5defe3cdee7914bc47a87277/index.m3u8
Astro AEC,http://sedum.notessedum.com/87078711aa3e6e526e220efb5cd0bcc2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4782a5a889450a92d5d883f4ab2a2c09/index.m3u8
Astro AEC,http://sedum.notessedum.com/b5abafc7955e4a904232de4bf6402b83/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a635b7846861064dae3988fc33c3a968/index.m3u8
Astro QJ,http://sedum.notessedum.com/20d759cdd9615a6e88937a960baf3a36/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/49238ac308b687215d92089b6a832e37/index.m3u8
Astro QJ,http://sedum.notessedum.com/645eaf45549a1272e47d51a3bae212b7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/89c1f24e94d0fbe81d11f9e24eb6510e/index.m3u8
Astro QJ,http://sedum.notessedum.com/710cfa851909e5aee2a0ef1ce75ad178/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/82d276fff38d09af31b7070ec4763f37/index.m3u8
Celestial Movies,http://sedum.notessedum.com/9b62264cddf7f55c2e2199a909d23244/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ac647f3e2d5ba906d6fc20ac50623c10/index.m3u8
TVB Jade,http://sedum.notessedum.com/c72c3904c1fbe73d49b98349fb720fe8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d69c05db9d8674c43ef438b46f78cf7e/index.m3u8
Astro AOD,http://sedum.notessedum.com/4cdefadb16663720f22a564a9b24b559/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/97b550c09e94618d0ae200ddeba9eaa2/index.m3u8
CTI Asia,http://sedum.notessedum.com/9aaa70fb6ed859538fd0ba70927c03c5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/78cdf468c48e849e24e4396ede90dde6/index.m3u8
TVB Entertainment News,http://sedum.notessedum.com/b06253bd912d9bd04216d1e7a50ae28b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c2da86b805621078b76c51edaf4664a5/index.m3u8
TVB Xing He,http://sedum.notessedum.com/bb81c5a1be53599afd3874a64db76e8c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c6d15aa03ec663cf12cc93fdf94c94a2/index.m3u8
TVBS Asia,http://sedum.notessedum.com/c12056c636476301c1ad1ea9affe0350/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e22511dc06c2fab396efc56f0b5166d2/index.m3u8
Celestial Classic Movies,http://sedum.notessedum.com/5d2888e1e25e4f77161c83eed4c80a7f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/79bdd2300353e02a9d1fad228e66aba5/index.m3u8
Phoenix Chinese Channel,http://sedum.notessedum.com/4dd667e9354629e473d4c9dda3f1a3c1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e6915e6490b74b4cd8f4ced5cace502d/index.m3u8
Phoenix Info News,http://sedum.notessedum.com/5aab1e884862ef1f60071040b5566e92/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e4b169e1edc17158a355e41879f0d18b/index.m3u8
Astro Hua Hee Dai,http://sedum.notessedum.com/b3de8f09189cee8c55211bf7e5f849a0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/37ddc138995be7b1d5fea4c284ee06f5/index.m3u8
CCTV4 ,http://sedum.notessedum.com/691ae1ebf54a1d6f47e69113625ef54b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6971f59965445f50082620b53cc21823/index.m3u8
KBS World,http://sedum.notessedum.com/ab6871e2f2716abfc861383eb91b87a7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/104dd7c3142a9781017c0e32dc2bc118/index.m3u8
ONE,http://sedum.notessedum.com/3500d47495c3a9021dd02127a8a010c1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/25194e70fc59da5e4cfc10ab4daccfe1/index.m3u8
tvN,http://sedum.notessedum.com/9ddec970a1bc5f3b9acb09ea1c34a3b3/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3d30592e62a26cb58463586f021bb2e1/index.m3u8
K-Plus,http://sedum.notessedum.com/bafed29a2bb21ab8031103fd0b2e1990/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/71b300cf82a05d0ac6b556638a06fb81/index.m3u8
NHK World Premium,http://sedum.notessedum.com/50abfe58e6587c57efe75e2d551637df/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b44fdeb626c9031e6297c72dbd577ba0/index.m3u8
HITS Movies,http://sedum.notessedum.com/49ef7cb2036345f55053bf4be03c7959/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2099cdcfe61b1e8679c9f7848b29d689/index.m3u8
BOO,http://sedum.notessedum.com/8ee8f75de1e1390be12a0d8f4939bc3b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ba548dc5365e1feff32e901bf6afec37/index.m3u8
Astro Premier,http://sedum.notessedum.com/e7f66c18a8c241422126fb9493fbb980/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/370ca7488b6ad7286ac527f0ed8843b5/index.m3u8
HBO,http://sedum.notessedum.com/45c61ce0903f234dd6c26d29c69fa59c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3d72f62422904e1ec0806cd8bb1c7189/index.m3u8
CINEMAX,http://sedum.notessedum.com/84d9db1d3d7e8beb8329108cd13b0e78/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/88e64757ab1a4e340b1beb072b2af587/index.m3u8
SHOWCASE,http://sedum.notessedum.com/20549254b75f08dd1ba053c5aef08d18/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3edcce51d39196063a4819646e0579ed/index.m3u8
HBO Family,http://sedum.notessedum.com/ed2e871dec259b5401e509ad673acf49/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/72a58d91a05295248c5eebfa910ba2b3/index.m3u8
HBO Hits,http://sedum.notessedum.com/ae92cccbd11ac8fe8470f07ba124c90c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/59ffb06a38baac0c05c2d8714fb5c96d/index.m3u8
tvN Movies,http://sedum.notessedum.com/f33dbce6e8074cf3f5d7b4c1abf5aa56/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/eb6658e06c3dad9bc4006262bd224f98/index.m3u8
Astro Awani,http://sedum.notessedum.com/6924f4a3e85868dda6631fd5d7391844/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8331d71ee3208e3b38f991f79e111d3c/index.m3u8
BERNAMA,http://sedum.notessedum.com/ae93a632afe0579edd4b6b43cf94b395/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9da77e37277b072f68ebe05c8634b56d/index.m3u8
CGTN,http://sedum.notessedum.com/dc3cb91c4bf2a297037c87c7d773803a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1d555067c4cd84ae199ff76809a600c8/index.m3u8
CNN,http://sedum.notessedum.com/c46f0e966ea32ebc1689a0b4ac53f107/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/604e03d09a1645b5ef384fc905f3d1d5/index.m3u8
BBC News,http://sedum.notessedum.com/1a59f48d8d7d9db4de44c5da3824c1a5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7eedbad87706751b4f3768a20d91daf5/index.m3u8
Al Jazeera English,http://sedum.notessedum.com/b3c0b6bed1ac7224c31f2094139fa201/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d15718d703cd13f32b421a97f4f905a3/index.m3u8
Sky News,http://sedum.notessedum.com/9921b1593b4a4177d29e63d6ae11f719/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b8dd3a3ef267bb73c04e5a7ae600ed11/index.m3u8
CNA,http://sedum.notessedum.com/9105886d3a8776926833688c28bd5563/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ec2563305cc4190e4cf308b3ed5c81c9/index.m3u8
CNBC Asia,http://sedum.notessedum.com/56e4c4d247a2c838ab6fddd50e5d6d89/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2fa367c2e556c3b5eb55a7c2f91e1d08/index.m3u8
Bloomberg TV,http://sedum.notessedum.com/7d9d69dd0020a96663f3c6a8782bd044/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/451394b91506a76f010d975585df768c/index.m3u8
ABC Australia,http://sedum.notessedum.com/2dfa59a063e43f32016c8658fa9bb48a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8971c4b98d8af160fd9c7b54012fefdc/index.m3u8
Love Nature,http://sedum.notessedum.com/273ae6eda78949685ca177445d693df8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8c9202237d9bb373c5e0d3fa902ce4d4/index.m3u8
Global Trekker,http://sedum.notessedum.com/2c4c949173a13788b996ba4c8c56200a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1a8ebbab0b407e2b9bff3105bf81154b/index.m3u8
Discovery Channel,http://sedum.notessedum.com/ddaba48c9b0f29f9d244594a8cf3f3d3/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/571e511720f315dab12761cf6b496935/index.m3u8
Discovery Asia,http://sedum.notessedum.com/00c3586be58f44674515521c92f6abce/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9bde83508e257da297221c4a7610ad64/index.m3u8
BBC Earth,http://sedum.notessedum.com/3e786dbc3e6f464b85b2a64293862ca8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0936ba067114df04a52c79fc5a19cdb8/index.m3u8
History,http://sedum.notessedum.com/96544e76eeb1df0af44fbd7da35b9cf7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e24f685171940374bac3bb7545bb76bf/index.m3u8
Animal Planet,http://sedum.notessedum.com/147b8aef93864d86cf86f3219f0df72d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e6e21930770e37f864edea45bcadd982/index.m3u8
Astro Tutor TV,http://sedum.notessedum.com/20c30903bbdcce23994d243737dac01d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/01818b8301b74471d60d67debab0741e/index.m3u8
Astro Ceria,http://sedum.notessedum.com/a3a595293d0929a3c7a49acee0c8c213/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/dde3ecbfd426fd07ba74e79b2218e7df/index.m3u8
DreamWorks,http://sedum.notessedum.com/e64a94d2e928b74abd9eb325964dd529/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9c01dbba00dc0e2c50f3304914c75686/index.m3u8
Cartoon Network,http://sedum.notessedum.com/8ca982ff5063d8bed4ea10370d9441c1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/053090af9941236afafc60c2b6bc638c/index.m3u8
Nickelodeon,http://sedum.notessedum.com/7bf4a648e64481f4ca9f1e4810b3a9e6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e4dcc4cbf308c8948ec4de97db787202/index.m3u8
Nick Jr.,http://sedum.notessedum.com/2ed2f82b544c144963a6e9a8d737f9cc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/20aa08812fcc052554d33d10bd87084b/index.m3u8
Moonbug,http://sedum.notessedum.com/be7982228399df8421cb05b6036cbb59/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/752afde22ff71ae0295e12d8c9dd7d4a/index.m3u8
CBeebies,http://sedum.notessedum.com/9083969f8c4d558819a66ea33a2fd5be/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/58dc09e73ea6d9225b787f671af653c6/index.m3u8
AXN,http://sedum.notessedum.com/e1ecf9f36c67ccba7cdd31b73fcf57f7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d4d1d68e329e14750f4946637518acc2/index.m3u8
HITS NOW,http://sedum.notessedum.com/967933876d75955423aa9dc816637f50/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/de9550a3f589733e3e2d214ac589a8e6/index.m3u8
Lifetime,http://sedum.notessedum.com/d0d1110e95aa6a62f8f9f83e98f1cfbc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/410972edf3edc9310e6349c70c584106/index.m3u8
